epoch,step,train/bpd,train/nll,train/ppl,trainer/loss,trainer/lr,val/bpd,val/nll,val/ppl
15,15,4.518439989035125,3.1319439389290067,22.91848840897763,,,,,
16,16,,,,,,4.544919528047961,3.1502981567382813,23.343023423203793
16,16,4.374407312033948,3.03210809495714,20.740910343288753,,,,,
17,17,,,,,,3.9182644522727434,2.7159339577811106,15.118723729757061
17,17,6.570928657207049,4.554620672403614,95.07068546027746,,,,,
18,18,,,,,,4.597267037317939,3.1865826851981027,24.20556789968695
18,18,4.610140474306432,3.1955058717507923,24.42252523348246,,,,,
,19,,,,,2.2799999999999998e-06,,,
19,19,,,,2.893303394317627,,,,
19,19,,,,,,4.541071267838446,3.1476307460239954,23.28084096237147
19,19,4.166581333697768,2.8880541040263044,17.95833053669132,,,,,
20,20,,,,,,4.224454910632178,2.92816901070731,18.69337177899977
20,20,5.199598378709604,3.604086956246625,36.74811589739972,,,,,
21,21,,,,,,4.929871153334464,3.417126290457589,30.48169350484592
21,21,4.425310190759115,3.067391281827874,21.485779159078533,,,,,
22,22,,,,,,5.4238990424158,3.759560328892299,42.92954694732539
22,22,4.305712187039208,2.9844922627488226,19.776458442134434,,,,,
23,23,,,,,,4.662753439321098,3.231974400111607,25.32961843423687
23,23,5.212327192838921,3.6129098978722327,37.073776910298456,,,,,
24,24,,,,,,4.3545611579400685,3.018351789202009,20.457545533998406
24,24,4.0776690577291275,2.8264248106214733,16.88498576230287,,,,,
25,25,,,,,,3.489211412135775,2.418537052699498,11.229419243766248
25,25,4.373217611440131,3.0312834573448253,20.723813658759436,,,,,
26,26,,,,,,4.795578105339522,3.324041442871094,27.772364481566136
26,26,4.300508622893725,2.9808854269325185,19.705256487576047,,,,,
27,27,,,,,,4.387995245681178,3.041526532854353,20.937180145889272
27,27,4.334912610878414,3.004732454204124,20.180816081144133,,,,,
28,28,,,,,,4.355592534949018,3.019066685267857,20.47217578174775
28,28,4.247254160341962,2.9439722463625286,18.991134145879098,,,,,
,29,,,,,3.4799999999999993e-06,,,
29,29,,,,2.725252151489258,,,,
29,29,,,,,,4.411610307298658,3.057895246233259,21.282715113044638
29,29,4.1875139537913455,2.9025634906259,18.22079438734532,,,,,
30,30,,,,,,4.854095982605449,3.364602944510324,28.922011375537434
30,30,4.088501689864088,2.8339334190438645,17.01224568316598,,,,,
31,31,,,,,,4.142760140301817,2.871542510986328,17.664244487201945
31,31,4.315184436497103,2.991057925754123,19.90673119923268,,,,,
32,32,,,,,,5.471211622978408,3.7923549107142858,44.360742957798415
32,32,4.396019951365841,3.0470888349745007,21.053963558618108,,,,,
33,33,,,,,,3.013574683393296,2.088850795200893,8.075629277712553
33,33,4.207489819861774,2.9164097058718608,18.47483814192859,,,,,
34,34,,,,,,4.621028144637017,3.2030526297433037,24.607533348649792
34,34,4.594419942441272,3.1846092294115538,24.15784638528571,,,,,
35,35,,,,,,1.4694704635607634,1.018559308733259,2.7692023231147713
35,35,5.476305794113621,3.795885921073949,44.51765807215673,,,,,
36,36,,,,,,3.797090814816291,2.6319427926199777,13.900749959749222
36,36,4.201090075800444,2.9119737413194446,18.393065918253452,,,,,
37,37,,,,,,4.811753012722172,3.3352530343191966,28.08548891733848
37,37,4.270673994070377,2.960205638080562,19.30194056142813,,,,,
38,38,,,,,,4.658133753388034,3.2287722778320314,25.248639619941763
38,38,5.201206950314131,3.605201933119032,36.78911204736227,,,,,
,39,,,,,4.679999999999999e-06,,,
39,39,,,,2.9315247535705566,,,,
39,39,,,,,,3.706474928972118,2.5691326468331472,13.054496670027314
39,39,4.243181644829743,2.9411493937174478,18.937600566873375,,,,,
40,40,,,,,,4.529944214396449,3.1399180603027346,23.101973812424998
40,40,4.103284402209291,2.844180014426971,17.187459420363513,,,,,
41,41,,,,,,4.320040690189988,2.994424024309431,19.973852122808466
41,41,4.384850177134835,3.0393465374587874,20.891586904159993,,,,,
42,42,,,,,,4.722947225605928,3.2736975533621653,26.40880700941867
42,42,4.317374049511528,2.99257564984159,19.93696706372241,,,,,
43,43,,,,,,4.362439575072713,3.023812691824777,20.569567790990142
43,43,4.190649342301005,2.904736776331331,18.260436440479623,,,,,
44,44,,,,,,4.2346545235518285,2.9352388436453682,18.82599906849594
44,44,4.713722431250089,3.26730341316317,26.240484108515936,,,,,
45,45,,,,,,4.450499598242431,3.084851248604911,21.864214267793912
45,45,4.325043989741601,2.9978920472871273,20.043242154488414,,,,,
46,46,,,,,,4.33697211682277,3.0061599949428013,20.209645590993713
46,46,4.162535872000073,2.885250003656484,17.908044112432545,,,,,
47,47,,,,,,4.509229216617069,3.1255595179966518,22.772633227708805
47,47,3.970672431201766,2.7522604006146074,15.678030491357802,,,,,
48,48,,,,,,3.9674157966487673,2.7500030735560825,15.642679962768431
48,48,4.453011452111812,3.0865923330324505,21.9023148693332,,,,,
,49,,,,,5.88e-06,,,
49,49,,,,2.9582529067993164,,,,
49,49,,,,,,4.809285959923107,3.333543003627232,28.037502909757283
49,49,4.253561399698216,2.948344091539433,19.074342197929425,,,,,
50,50,,,,,,4.836098994709272,3.352128383091518,28.56346298484267
50,50,4.2205754040440215,2.925479941653766,18.643171537650417,,,,,
51,51,,,,,,4.34268673669048,3.0101210675920758,20.28985622058524
51,51,4.4893459522184855,3.1117774893384462,22.46093300841069,,,,,
52,52,,,,,,4.563173668334739,3.1629509626116072,23.640254605913558
52,52,4.36821117415107,3.0278132594532625,20.6520225609977,,,,,
53,53,,,,,,3.918380637855118,2.7160144914899553,15.119941345680921
53,53,4.345847528542828,3.012311961552868,20.33435787544698,,,,,
54,54,,,,,,4.062770966144173,2.8160982404436385,16.711518971879762
